Student ID,GENDER,YR_CDE,TRM_CDE,Dept,CourseID,Delivery,CRS_TITLE,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2019,SP,HIST ,152,EU,History Of Western Civilization II ,N ,A,3,3,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2019,SP,MATH ,105,EU,Introduction To College Mathematics ,N ,A,3,3,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2019,SP,PE   ,182,EU,Varsity Outdoor Track And Field ,N ,A,1,1,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2019,SP,PHL  ,210,EU,Ethics ,N ,A-,3,3,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2019,SP,WR   ,123,EU,English Composition ,N ,A,3,3,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,NULL,3,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,BUS  ,120,EU,Introduction To Business And Entrepreneurship,N ,NULL,3,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,BUS  ,240,EU,Business As Mission And Calling ,N ,NULL,3,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,BUS  ,310,HY,Principles Of Management and Leadership,N ,NULL,3,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,CM   ,100,EU,Chapel ,N ,NULL,0,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,ECON ,201,EU,Microeconomics ,N ,NULL,3,0,
941D962EA-7D0-40AC-8697-73E31FC25B9B,F,2020,FA,MATH ,315,EU,Applied Statistics ,N ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,BTM  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,A-,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,Y ,B,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,CIS  ,101,EU,Introductory And Intermediate Excel ,Y ,B,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,CM   ,100,EU,Chapel ,Y ,P,0,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,ECON ,201,EU,Microeconomics ,Y ,C-,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,FYS  ,101,EU,First-Year Seminar ,Y ,A,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,MUS  ,120,EU,University Choir And Orchestra ,Y ,A-,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,FA,PE   ,181,EU,Varsity Outdoor Track And Field ,Y ,A,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,BTM  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,B-,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,CM   ,100,EU,Chapel ,Y ,P,0,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,ECON ,202,EU,Macroeconomics ,Y ,C-,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,HIST ,152,EU,History Of Western Civilization II ,Y ,B,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,MATH ,315,EU,Applied Statistics ,Y ,A,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,MUS  ,120,EU,University Choir And Orchestra ,Y ,A,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,PE   ,182,EU,Varsity Outdoor Track And Field ,Y ,A,1,1,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2019,SP,PHL  ,210,EU,Ethics ,Y ,C+,3,3,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,Y ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,BUS  ,310,HY,Principles Of Management and Leadership,Y ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,BUS  ,415,HY,Group and Organizational Behavior ,Y ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,CM   ,100,EU,Chapel ,Y ,NULL,0,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,MKTG ,330,EU,Marketing ,Y ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,MKTG ,435,OL,Digital Marketing ,Y ,NULL,3,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,MUS  ,220,EU,University Choir And Orchestra ,Y ,NULL,1,0,
85A7EB2EA-A35-46FA-8CE7-6B0FE69ABF64,M,2020,FA,PE   ,281,EU,Men Varsity Outdoor Track and Field ,Y ,NULL,1,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,BTM  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,CM   ,100,EU,Chapel ,Y ,P,0,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,ECON ,201,EU,Microeconomics ,Y ,A-,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,FYS  ,101,EU,First-Year Seminar ,Y ,A,1,1,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,PE   ,111,EU,Varsity Volleyball ,Y ,A,1,1,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,FA,WR   ,123,EU,English Composition ,Y ,B+,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,BTM  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,CIS  ,101,EU,Introductory And Intermediate Excel ,Y ,A,1,1,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,CM   ,100,EU,Chapel ,Y ,P,0,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,COMM ,212,EU,Public Speaking ,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,ECON ,202,EU,Macroeconomics ,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,ENG  ,217,EU,Studies In Gothic American Literature,Y ,A,3,3,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2019,SP,PE   ,112,EU,Varsity Volleyball ,Y ,A,1,1,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,Y ,NULL,3,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,BIOL ,205,EU,General Biology II: Biodiversity ,Y ,NULL,3,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,BIOL ,205L ,EU,General Biology II: Biodiversity Lab,Y ,NULL,1,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,BUS  ,310,HY,Principles Of Management and Leadership,Y ,NULL,3,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,CHEM ,121,EU,General Chemistry ,Y ,NULL,4,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,CHEM ,121L ,EU,General Chemistry Lab (Lab) ,Y ,NULL,1,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,CM   ,100,EU,Chapel ,Y ,NULL,0,0,
EC51F478-82C9-4897A-687C-06B9AAC72F9,F,2020,FA,PE   ,211,EU,Women Varsity Volleyball ,Y ,NULL,1,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,Y ,B-,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,CIS  ,101,EU,Introductory And Intermediate Excel ,Y ,A,1,1,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,CM   ,100,EU,Chapel ,Y ,P,0,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,FYS  ,101,EU,First-Year Seminar ,Y ,A,1,1,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,MATH ,105,EU,Introduction To College Mathematics ,Y ,B,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,PE   ,181,EU,Varsity Outdoor Track And Field ,Y ,A,1,1,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,FA,WR   ,121,EU,English Composition ,Y ,B-,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,BTM  ,100,EU,The Book Of Books ,Y ,P,2,2,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,CM   ,100,EU,Chapel ,Y ,P,0,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,ECON ,202,EU,Macroeconomics ,Y ,F,3,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,IDS  ,251,EU,Ideas Matter: Engaging American Thought and Culture,Y ,B,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,LSHP ,215,HY,Introduction To Coaching ,Y ,D-,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,PE   ,182,EU,Varsity Outdoor Track And Field ,Y ,A,1,1,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2019,SP,WR   ,123,EU,English Composition ,Y ,D,3,3,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,Y ,NULL,3,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,BTM  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,NULL,3,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,BUS  ,240,EU,Business As Mission And Calling ,Y ,NULL,3,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,CM   ,100,EU,Chapel ,Y ,NULL,0,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,ECON ,201,EU,Microeconomics ,Y ,NULL,3,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,PE   ,281,EU,Men Varsity Outdoor Track and Field ,Y ,NULL,1,0,
ACA7B035-217D-44FDAB-21AD-ECBD0C2E11,M,2020,FA,WR   ,123,EU,English Composition ,Y ,NULL,3,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,BTM  ,100,EU,The Book Of Books ,N ,P,2,2,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,CM   ,100,EU,Chapel ,N ,N,0,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,ECON ,201,EU,Microeconomics ,N ,F,3,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,FYS  ,101,EU,First-Year Seminar ,N ,B,1,1,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,HIST ,151,EU,History Of Western Civilization I ,N ,WF,3,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,FA,PE   ,166,EU,Strength And Flexibility ,N ,A,1,1,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,SP,BTM  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,N,3,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,SP,CIS  ,101,EU,Introductory And Intermediate Excel ,N ,B,1,1,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,SP,CM   ,100,EU,Chapel ,N ,N,0,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,SP,COMM ,212,EU,Public Speaking ,N ,W,3,0,
06BD30AC-39AA-41C2-84C6-FDA7B407C77C,M,2019,SP,ECON ,202,EU,Macroeconomics ,N ,N,3,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,BTM  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,CIS  ,101,EU,Introductory And Intermediate Excel ,N ,A,1,1,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,CM   ,100,EU,Chapel ,N ,P,0,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,ENG  ,202,OL,Introduction To Literature And Film ,N ,A-,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,FYS  ,101,EU,First-Year Seminar ,N ,A,1,1,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,FA,WR   ,121,EU,English Composition ,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,BIOL ,111,EU,Principles Of Living Organisms ,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,BIOL ,111L ,EU,Principles Of Living Organisms Lab(LAB),N ,A,1,1,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,BTM  ,101,OL,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,CM   ,100,EU,Chapel ,N ,P,0,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,ECON ,202,EU,Macroeconomics ,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,HIST ,152,EU,History Of Western Civilization II ,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,LSHP ,275,EU,Student Leadership ,N ,A,2,2,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2019,SP,WR   ,123,EU,English Composition ,N ,A,3,3,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,NULL,3,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,BTM  ,240,EU,Christianity In America ,N ,NULL,2,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,BUS  ,240,EU,Business As Mission And Calling ,N ,NULL,3,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,BUS  ,310,HY,Principles Of Management and Leadership,N ,NULL,3,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,CM   ,100,EU,Chapel ,N ,NULL,0,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,ECON ,201,OL,Microeconomics ,N ,NULL,3,0,
FE988BC7-548F-4F06-92CE-5F7770672910,F,2020,FA,MKTG ,330,EU,Marketing ,N ,NULL,3,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,BTM  ,100,EU,The Book Of Books ,Y ,P,2,2,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,BUS  ,310,HY,Principles Of Management and Leadership,Y ,B-,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,CM   ,100,EU,Chapel ,Y ,N,0,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,ECON ,201,EU,Microeconomics ,Y ,B,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,IDS  ,251,EU,Ideas Matter: Engaging American Thought and Culture,Y ,A-,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,PE   ,171,EU,Varsity Golf ,Y ,A,1,1,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,FA,WR   ,311,OL,Writing For The Workplace ,Y ,A-,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,BTM  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,Y ,A,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,BUS  ,450,EU,Managerial Finance ,Y ,B,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,CM   ,100,EU,Chapel ,Y ,P,0,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,ENG  ,201,OL,Introduction To Literature ,Y ,B+,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,PE   ,172,EU,Varsity Golf ,Y ,A,1,1,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SP,PHL  ,210,EU,Ethics ,Y ,C,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SU,BTM  ,102,OL,Engaging With The Bible:How To Readthe Bible in the 21st C.,Y ,A,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2019,SU,BUS  ,415,OL,Group And Organizational Behavior ,Y ,A-,3,3,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,BTM  ,240,EU,Christianity In America ,Y ,NULL,2,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,CM   ,100,EU,Chapel ,Y ,NULL,0,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,MATH ,315,EU,Applied Statistics ,Y ,NULL,3,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,MKTG ,330,EU,Marketing ,Y ,NULL,3,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,MKTG ,435,OL,Digital Marketing ,Y ,NULL,3,0,
1FA4729D-8ABA-48D5A-7C5-2CB124EAC7D6,M,2020,FA,PE   ,271,EU,Men Varsity Golf ,Y ,NULL,1,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,Y ,C+,3,3,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,CIS  ,102,EU,Introduction To Word Processing and Presentations Software,Y ,F,1,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,CM   ,100,EU,Chapel ,Y ,P,0,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,FYS  ,101,EU,First-Year Seminar ,Y ,D+,1,1,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,IDS  ,175,EU,The Purposeful Graduate: Career Exploration and Planning,Y ,F,2,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,MATH ,105,EU,Introduction To College Mathematics ,Y ,C,3,3,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,PE   ,131,EU,Varsity Soccer ,Y ,A,1,1,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,FA,WR   ,121,EU,English Composition ,Y ,F,3,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,BTM  ,100,EU,The Book Of Books ,Y ,P,2,2,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,CIS  ,102,EU,Introduction To Word Processing and Presentations Software,Y ,C-,1,1,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,CM   ,100,EU,Chapel ,Y ,P,0,0,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,ECON ,202,EU,Macroeconomics ,Y ,C-,3,3,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,ENG  ,201,OL,Introduction To Literature ,Y ,B+,3,3,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,PE   ,132,EU,Varsity Soccer ,Y ,A,1,1,
B916B006-2F47-4F4D-8BE0-3C6CAA38E491,M,2019,SP,WR   ,121,EU,English Composition ,Y ,A,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2018,SU,PHL  ,210,OL,Ethics ,N ,A,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,BTM  ,350,EU,Johannine Literature ,N ,C+,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,BUS  ,120,HY,Introduction To Business And Entrepreneurship,N ,C,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,BUS  ,310,HY,Principles Of Management and Leadership,N ,F,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,CM   ,100,EU,Chapel ,N ,N,0,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,ECON ,201,EU,Microeconomics ,N ,F,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,FA,WR   ,311,OL,Writing For The Workplace ,N ,WF,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SP,BTM  ,335,EU,Connecting With A Skeptical World ,N ,B+,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SP,BUS  ,310,OL,Principles Of Management And Leadership,N ,B-,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SP,BUS  ,315,OL,Human Resource Management ,N ,C-,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SP,CM   ,100,EU,Chapel ,N ,N,0,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SP,ECON ,202,EU,Macroeconomics ,N ,B-,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SU,BUS  ,415,OL,Group And Organizational Behavior ,N ,B,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2019,SU,MKTG ,330,OL,Marketing ,N ,B+,3,3,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,NULL,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,BUS  ,495,EU,Internship ,N ,NULL,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,CM   ,100,EU,Chapel ,N ,NULL,0,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,ECON ,201,EU,Microeconomics ,N ,NULL,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,MKTG ,435,OL,Digital Marketing ,N ,NULL,3,0,
83A45899-8719-4E2DA-9CB-9E4988BDDCCF,M,2020,FA,WR   ,311,OL,Writing For The Workplace ,N ,NULL,3,0,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,FA,BUS  ,550,OL,Managerial Finance ,N ,B+,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,FA,BUS  ,610,OL,Operations And Service Management ,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,A-,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,FA,ECON ,555,OL,Managerial Economics ,N ,B+,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SP,BUS  ,501,OL,Organizational Behavior ,N ,A-,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SP,BUS  ,625,OL,Business Ethics ,N ,A-,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SP,NPFL ,610,OL,Volunteer Leadership ,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SP,NPFL ,620,OL,Legal And Ethical Issues For Non-Profit Organizations,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SU,ACTG ,545,OL,Managerial Accounting ,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SU,BUS  ,530,OL,Marketing Strategy ,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SU,BUS  ,565,OL,Managerial Statistics ,N ,A,3,3,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SU,BUS  ,690,OL,Business Portfolio ,N ,P,0,0,
506757BB-1815-40FEB-872-40C1D9A075A3,F,2019,SU,LSHP ,570,OL,Leadership And Mission Fulfillment ,N ,A,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,FA,BUS  ,550,OL,Managerial Finance ,N ,W,3,0,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,B,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,FA,ECON ,555,OL,Managerial Economics ,N ,B,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,SP,BUS  ,501,OL,Organizational Behavior ,N ,B-,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,SP,BUS  ,625,OL,Business Ethics ,N ,A-,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,SU,BUS  ,530,OL,Marketing Strategy ,N ,NULL,3,0,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2019,SU,BUS  ,615,OL,Human Resource Management ,N ,A-,3,3,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2020,FA,BUS  ,550,OL,Managerial Finance ,N ,W,0,0,
DE1F3050-429C-4795A-1CBA-5FCA0DA5C36,M,2020,FA,BUS  ,610,OL,Operations And Service Management ,N ,NULL,3,0,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2019,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,A-,3,3,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2019,SP,BUS  ,525,OL,Leadership Strategies ,N ,A-,3,3,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2019,SP,BUS  ,625,OL,Business Ethics ,N ,A,3,3,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2019,SU,BUS  ,530,OL,Marketing Strategy ,N ,A-,3,3,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2019,SU,BUS  ,615,OL,Human Resource Management ,N ,A,3,3,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2020,FA,BUS  ,610,OL,Operations And Service Management ,N ,NULL,3,0,
EA85E3EF-3292-4888-9666-4C604E6C0408,M,2020,FA,ECON ,555,OL,Managerial Economics ,N ,NULL,3,0,
9FF7F77F-0958-45A7B-8C4-10A696A70D69,F,2019,FA,BTM  ,102,OL,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,3,3,
